decimalLatitude,decimalLongitude
24.551011,-81.800733
24.560781,-81.725381
25.704289,-80.261022
26.097995,-80.136453
26.21286,-80.24977
25.938292,-80.1517
26.344942,-80.126642
26.412314,-80.096533
26.676272,-80.048378
28.157374,-81.470936
26.720613,-80.127298
26.130901,-80.268568
26.074675,-80.111444
25.744088,-80.210258
25.758288,-80.373292
27.413884,-80.316553
26.605532,-80.136337
26.011203,-80.251764
25.69278,-80.370755
24.56475,-81.674828
25.984546,-80.128196
25.993467,-80.120422
27.750951,-82.646456
25.733445,-80.166214
26.387889,-80.115867
25.70367,-80.156242
26.177462,-80.162811
26.111758,-80.119962
25.941384,-80.153305
25.727501,-80.234946
25.603352,-80.398826
25.90949,-80.138891
24.882754,-80.697414
25.11567,-80.405459
26.428643,-80.156086
26.087733,-80.320092
24.882204,-80.692929
24.845487,-80.74744
25.740577,-80.214178
24.746192,-81.36939
24.7326,-81.014564
25.148305,-80.396002
26.314295,-80.080523
26.454185,-82.115585
26.229778,-80.185751
26.362297,-80.071441
25.53294,-80.492558
25.077671,-80.460441
25.780974,-80.403593
25.742804,-80.211438
25.377505,-80.384746
26.493746,-80.16861
25.603444,-80.398929
26.215362,-80.157333
25.737906,-80.309653
26.346003,-80.167805
26.735937,-80.063234
24.5471,-81.80925
26.11714,-80.133403
26.132124,-80.103515
25.965497,-80.127633
25.719074,-80.278143
25.737,-80.235267
25.109902,-80.433031
25.704668,-80.157053
27.109814,-80.280005
26.489478,-80.16195
25.910703,-80.137178
25.647891,-80.38521
26.454297,-82.115669
24.766492,-80.945825
25.67703,-80.274187
25.836997,-80.290162
26.716367,-80.07773
25.902646,-80.146595
25.461213,-80.460245
25.695633,-80.156936
26.022073,-80.120575
26.457031,-82.051543
24.547301,-81.810295
24.924258,-80.627813
25.741184,-80.212443
25.605875,-80.398364
25.883755,-80.271058
26.438913,-82.083567
26.10804,-80.146931
25.969892,-80.131198
24.911815,-80.645532
25.187596,-80.462911
29.584452,-81.20787
25.790654,-80.130045
25.791162,-80.152847
26.022677,-80.282638
25.095681,-80.437337
25.906811,-80.137818
26.52608,-82.192077
25.608369,-80.403405
24.740757,-80.981896
24.741263,-80.980783
26.138743,-80.113203
24.655488,-81.278508
25.726412,-80.241172
25.908703,-80.140011
25.866631,-80.336683
26.478245,-80.144554
26.386399,-80.115536
25.133785,-80.398996
24.692105,-81.085961
26.585055,-80.169685
24.776933,-80.91448
26.368306,-80.128932
24.882764,-80.69055
25.447234,-80.502446
26.140134,-80.104954
26.316595,-80.199436
25.64015,-80.44732
25.665957,-80.278296
25.938069,-80.151232
26.089633,-80.19217
26.129755,-80.364993
25.707546,-80.402753
24.565153,-81.738701
25.1156,-80.42395
26.121727,-80.376551
25.011295,-80.51742
26.464043,-82.117486
26.02429,-80.240475
26.140758,-80.399026
25.678231,-80.272713
26.126596,-80.273443
25.724295,-80.406711
