decimalLatitude,decimalLongitude
25.661461,-80.386284
27.63136,-80.389577
27.247058,-80.193565
25.731275,-80.398881
25.4741,-80.456405
25.857291,-80.175668
26.445097,-81.928275
27.535342,-80.358847
27.126199,-80.341151
27.01888,-80.37956
25.681738,-80.271883
25.126892,-80.408843
25.444122,-80.473958
25.733334,-80.249812
25.124728,-80.405992
27.459388,-80.28788
27.637783,-80.518495
27.661608,-80.393732
27.464387,-80.421445
25.786673,-80.129656
25.682047,-80.398603
25.44789,-80.479224
25.719554,-80.278795
25.72323,-80.280227
25.788873,-80.213283
25.686446,-80.443948
27.251885,-80.228656
25.078766,-80.442566
25.500334,-80.444308
25.628732,-80.338368
25.709906,-80.22906
25.74317,-80.211425
25.69718,-80.321613
25.718496,-80.278145
25.67845,-80.274322
25.729188,-80.325675
25.027221,-80.492814
26.507249,-80.051317
26.185232,-81.703516
25.462207,-80.337728
27.413705,-80.27078
25.719404,-80.277108
25.807892,-80.136969
25.382042,-80.608392
27.418609,-80.323825
27.42388,-80.326317
27.197548,-80.252826
25.410511,-80.578357
26.978783,-80.08293
27.229238,-80.298096
25.614283,-80.306672
25.743176,-80.211369
25.46294,-80.346169
27.478727,-80.301055
26.120222,-80.131814
25.464411,-80.335217
27.1375,-80.2394
25.72922,-80.3256
25.443459,-80.474223
25.754604,-80.371622
25.719228,-80.278817
27.145709,-80.175367
25.678567,-80.273675
25.125211,-80.40622
25.681688,-80.271897
26.882537,-80.117844
25.743902,-80.210525
27.749445,-80.434905
26.895868,-82.052963
27.093515,-81.948273
25.44412,-80.473995
25.677972,-80.275337
25.748326,-80.212332
27.211223,-80.182207
25.679743,-80.274499
25.692063,-80.448112
25.718556,-80.278446
25.660833,-80.478611
27.470056,-80.293006
25.673328,-80.286142
27.109527,-80.285904
25.499529,-80.407517
25.446812,-80.502013
25.45707,-80.4765
25.686849,-80.386095
25.026759,-80.493275
25.677843,-80.263069
27.448464,-80.321367
25.605275,-80.398147
25.605867,-80.397285
27.685792,-80.397055
27.021497,-80.466788
25.601308,-80.405746
25.503974,-80.42104
25.665478,-80.375437
25.605749,-80.397451
27.202187,-80.257304
27.59075,-80.291685
27.193768,-80.259476
25.718913,-80.774815
25.611137,-80.40213
25.444115,-80.474013
25.169202,-80.376815
25.465731,-80.334281
25.67723,-80.273138
25.732739,-80.320818
27.378555,-80.394403
25.609644,-80.39822
25.426842,-80.501702
25.670535,-80.432862
26.248817,-80.142769
25.767897,-80.188481
25.125089,-80.405783
26.43444,-81.924884
27.228003,-80.212638
25.533794,-80.49188
25.608287,-80.399641
27.447741,-80.630501
25.464292,-80.335
25.678666,-80.274186
25.447313,-80.502075
25.677122,-80.27449
26.886808,-80.063856
25.125315,-80.406103
25.446726,-80.479544
28.545125,-81.376046
25.461159,-80.500949
27.690108,-80.413283
27.412391,-82.571238
27.810603,-80.464492
27.412174,-80.315526
27.250831,-80.19465
27.561593,-80.323553
25.74194,-80.21174
25.719372,-80.278162
27.22704,-80.213883
25.907,-80.194547
24.668975,-81.387509
25.458655,-80.518387
27.13767,-80.239762
27.059217,-80.13623
25.484567,-80.454147
25.760241,-80.795409
25.76537,-80.25855
25.719412,-80.278008
25.528087,-80.50044
25.678143,-80.27381
25.732116,-80.317049
25.125246,-80.406076
25.709769,-80.439703
25.610839,-80.398615
27.290141,-80.362673
25.021751,-80.507284
27.63845,-80.385603
25.39537,-80.584258
27.036679,-80.111684
25.47644,-80.477898
25.629138,-80.34295
25.627723,-80.383213
26.729742,-81.90518
25.679818,-80.272799
27.431642,-80.318633
25.609953,-80.397246
25.610642,-80.397863
25.744205,-80.210932
25.610253,-80.397247
25.719472,-80.277992
25.710501,-80.389349
26.935442,-80.126702
27.407199,-80.326124
27.163479,-80.193598
25.743245,-80.21152
27.077881,-80.144294
27.210404,-80.172009
25.674891,-80.375394
27.24423,-80.311937
27.014728,-80.536653
27.217735,-80.275891
26.978801,-80.082986
25.545737,-80.433027
25.534922,-80.493858
27.149004,-80.168833
25.59977,-80.405228
25.676416,-80.275859
27.205226,-80.391716
27.161111,-80.341111
25.731281,-80.398872
25.78374,-80.127854
25.614194,-80.401819
25.572403,-80.375083
25.658397,-80.383604
25.605729,-80.397426
25.751505,-80.371887
27.219305,-80.263138
25.606343,-80.40068
25.383659,-80.347856
25.445744,-80.475439
25.677855,-80.275422
25.805234,-80.337751
25.500615,-80.444298
29.893709,-81.316562
27.252497,-80.221348
25.539996,-80.372368
25.692398,-80.367888
27.627075,-80.353813
25.503954,-80.421039
27.464462,-80.421478
25.573052,-80.451642
27.749072,-80.43518
25.744387,-80.210475
25.799834,-80.130993
27.003464,-80.100915
28.130978,-80.650278
25.607628,-80.402397
25.46421,-80.554494
27.11405,-80.258719
25.59865,-80.353438
27.464769,-80.421227
25.743776,-80.210739
25.503995,-80.421015
25.579292,-80.365532
25.523647,-80.504272
25.778399,-80.131226
25.603905,-80.400567
27.562563,-80.411518
25.485598,-80.540233
25.721791,-80.339422
25.680803,-80.27225
25.677933,-80.275017
25.678287,-80.273404
25.659994,-80.273946
25.682053,-80.271896
27.413217,-80.398262
27.17552,-80.25267
27.254478,-80.196487
25.743563,-80.210927
27.016811,-82.055717
25.56961,-80.344232
25.395345,-80.58367
25.72404,-80.236293
25.576249,-80.506669
27.418555,-80.323417
25.447266,-80.501686
27.161695,-80.28521
26.942963,-82.029411
25.682111,-80.271378
25.533859,-80.492481
27.2195,-80.262927
25.679722,-80.279724
25.6851,-80.454398
25.786225,-80.129422
27.106345,-80.148205
26.441981,-81.929019
25.743177,-80.21106
27.638332,-80.440901
25.673263,-80.286095
26.941217,-80.166078
25.678687,-80.272783
25.446657,-80.553126
25.719621,-80.277966
25.533333,-80.493057
25.44761,-80.501802
27.112211,-80.257842
25.652553,-80.312295
25.719362,-80.277888
25.699636,-80.29513
25.12509,-80.406379
25.789922,-80.267018
25.744106,-80.210486
26.43444,-81.924884
25.67914,-80.273068
25.744112,-80.210542
27.534515,-80.353017
25.66998,-80.286347
26.926174,-80.140428
25.662808,-80.335305
25.024268,-80.494902
27.286624,-80.436795
25.110273,-80.42952
25.464392,-80.438114
25.576428,-80.451645
25.60919,-80.39772
24.648827,-81.566582
25.698437,-80.33362
25.126082,-80.406269
25.45937,-80.477644
25.630005,-80.358637
27.600619,-80.8218
25.471166,-80.884594
25.831367,-81.1006
25.785355,-80.129617
25.58213,-80.34161
25.678816,-80.273834
27.857208,-82.797938
27.637621,-80.384873
25.667803,-80.306942
25.709939,-80.286026
25.681651,-80.271842
27.43004,-80.382026
25.125267,-80.405983
25.557941,-80.478436
25.443855,-80.47406
25.607916,-80.398136
26.943632,-80.073409
27.269054,-80.31911
25.719629,-80.278773
27.154028,-80.244958
25.681472,-80.271831
26.444533,-81.935547
25.124641,-80.405995
25.677639,-80.272578
25.125095,-80.405438
27.227001,-80.213576
25.676905,-80.275174
26.84132,-80.097678
25.744282,-80.210809
25.480967,-80.482628
25.6075,-80.398055
25.701706,-80.453503
25.62736,-80.343426
25.626055,-80.448495
25.608407,-80.368915
25.58158,-80.355833
28.391884,-81.454788
25.463235,-80.346567
25.759967,-80.377815
25.679217,-80.256415
26.444967,-81.93062
25.677766,-80.275426
25.44615,-80.476601
25.534755,-80.453482
25.744287,-80.210022
25.784745,-80.128545
25.608952,-80.398221
25.718406,-80.277777
25.768899,-80.182979
25.646423,-80.349265
28.544138,-81.370315
27.037012,-80.111997
25.125203,-80.406474
25.679667,-80.27468
25.744486,-80.211528
27.259872,-80.241163
25.743645,-80.211097
26.943585,-80.074481
25.714077,-80.448391
25.743266,-80.211382
25.611367,-80.398089
25.682052,-80.273568
25.612547,-80.398845
27.640352,-80.512633
25.664617,-80.406988
25.701325,-80.277593
27.588987,-80.429082
27.003635,-80.10119
25.025978,-80.492887
25.681788,-80.271925
25.47008,-80.354333
25.094103,-80.44065
25.664413,-80.407067
25.754805,-80.371362
25.749546,-80.580852
25.607087,-80.399984
25.447469,-80.502231
25.744387,-80.210475
25.125192,-80.40562
25.678461,-80.273351
25.582333,-80.365163
25.699638,-80.295097
26.974531,-80.081062
25.444127,-80.473982
25.677136,-80.275598
27.199493,-80.202268
27.224771,-80.212037
26.943117,-80.071769
25.71957,-80.277803
25.796233,-80.27768
25.484872,-80.461517
26.446019,-81.927872
25.124612,-80.406107
26.828064,-80.043571
25.733271,-80.254363
25.759687,-80.373642
27.242679,-80.281546
25.027594,-80.492881
25.677794,-80.275046
25.247538,-80.577855
25.468722,-80.477557
25.606987,-80.39862
25.681817,-80.272266
25.743347,-80.21148
25.437704,-80.475559
25.681691,-80.271872
27.883728,-80.503638
25.610579,-80.397537
27.24283,-80.311473
26.173838,-80.262137
25.738655,-80.378282
25.48412,-80.461071
25.676843,-80.275283
25.677309,-80.266693
25.743338,-80.211473
27.937801,-82.285925
27.470149,-80.292338
25.743312,-80.211596
25.093945,-80.440988
25.785742,-80.363595
25.610803,-80.397217
29.893714,-81.316453
25.681688,-80.271897
25.526734,-80.49788
26.88323,-80.118775
27.766473,-80.510406
25.678155,-80.274715
25.558643,-80.454262
25.689675,-80.269478
27.19215,-80.76272
25.605707,-80.397501
27.255638,-80.196787
25.603202,-80.399083
27.228731,-80.213067
25.60759,-80.400928
27.599805,-80.339723
25.723344,-80.279926
25.676397,-80.275688
27.244353,-80.365553
25.744387,-80.210475
25.500556,-80.452714
25.492223,-80.415955
25.614405,-80.308937
25.743705,-80.210892
25.695996,-80.373319
25.690921,-80.248463
25.717363,-80.28039
25.125175,-80.405983
25.686417,-80.271372
27.113894,-80.259522
25.310375,-80.297533
25.683639,-80.278237
25.718455,-80.277962
25.675836,-80.272646
27.469739,-80.291104
25.479028,-80.433931
25.12513,-80.406411
27.675762,-80.332891
25.73136,-80.399275
25.737074,-80.309181
25.703824,-80.288511
25.744565,-80.210238
25.668946,-80.286713
25.70407,-80.358269
28.295666,-80.741333
25.78374,-80.127854
25.739906,-80.26639
25.60558,-80.39738
27.199493,-80.202268
25.731361,-80.399041
27.161239,-80.186758
25.446944,-80.501944
25.71944,-80.277955
25.743209,-80.21155
25.750915,-80.373955
26.941374,-80.072195
26.960505,-80.107383
25.744013,-80.210808
25.725862,-80.809262
25.614292,-80.346925
25.610783,-80.399785
25.731285,-80.398597
25.612716,-80.400263
25.678745,-80.273505
25.679974,-80.274337
25.744255,-80.210808
25.611405,-80.398628
27.708368,-82.738454
25.678742,-80.273651
25.677753,-80.275482
26.340167,-80.072189
25.676138,-80.276269
26.427937,-81.910962
25.726683,-80.24053
27.436366,-80.350542
27.782457,-80.406128
25.581797,-80.489258
27.225416,-80.224298
25.744224,-80.211217
27.602055,-80.823323
25.678255,-80.274286
26.952594,-82.06239
25.797383,-80.132744
25.743839,-80.211319
25.765422,-80.238822
25.678038,-80.273383
25.589999,-80.570793
26.111852,-80.119949
25.62947,-80.358963
28.545394,-81.371238
25.79142,-80.211257
25.65387,-80.415313
26.841312,-80.097672
25.501474,-80.412861
27.199493,-80.202268
25.284243,-80.35935
25.7313,-80.39892
25.447469,-80.502231
25.698397,-80.333603
25.67525,-80.372055
25.729637,-80.351503
27.756466,-80.415733
25.744255,-80.210807
25.12541,-80.405538
25.679228,-80.256602
25.766554,-80.329371
27.249225,-80.797494
27.201784,-80.258221
25.695848,-80.373385
25.762305,-80.770613
25.721637,-80.279284
25.586986,-80.520056
27.273049,-80.358226
27.642047,-80.456092
25.141556,-80.924728
27.469973,-80.291257
26.022166,-80.313294
27.215471,-80.177989
25.576436,-80.3394
25.692367,-80.367972
27.037195,-80.111843
28.544951,-81.37004
25.133118,-80.398474
25.447027,-80.50177
25.469147,-80.502005
25.680246,-80.421564
27.503613,-80.347695
25.463047,-80.346357
25.492887,-80.42917
25.756133,-80.376342
25.74387,-80.211713
25.024515,-80.494339
25.12541,-80.405538
25.673542,-80.285447
25.511362,-80.504738
25.125246,-80.406076
25.719944,-80.277498
27.169561,-80.293762
27.10975,-80.258217
25.726234,-80.038054
25.496256,-80.58683
25.680864,-80.272902
26.943665,-80.073414
25.125228,-80.405922
25.730801,-80.322464
25.125127,-80.405791
26.406972,-81.811997
27.482935,-80.436088
25.692853,-80.309245
27.264378,-80.40107
25.671172,-80.439142
26.444215,-81.93553
25.679228,-80.256602
25.745887,-80.375281
25.711069,-80.354253
25.467585,-80.480686
25.680114,-80.274153
25.608822,-80.325408
27.135611,-80.219413
25.446577,-80.502515
26.640872,-81.872309
26.766267,-80.936018
26.933358,-80.139253
25.12475,-80.405768
27.428627,-80.349094
27.469713,-80.291081
25.4741,-80.456405
25.522849,-80.467897
25.744387,-80.210475
26.759744,-81.438667
25.678647,-80.274522
27.229238,-80.298096
25.447094,-80.475001
25.795825,-80.185875
25.62948,-80.35868
27.201587,-80.256055
25.625825,-80.362748
26.862413,-80.070446
27.636297,-80.399763
25.678432,-80.273988
25.60295,-80.311589
25.564895,-80.370161
27.147022,-80.229362
25.673758,-80.414576
25.730783,-80.398169
25.191672,-80.356492
27.638542,-80.511032
25.679228,-80.256602
25.645405,-80.322463
25.678508,-80.274733
25.676586,-80.275736
25.12482,-80.405495
27.057041,-80.340075
26.863133,-80.631557
27.467062,-80.417288
25.124534,-80.405906
25.79132,-80.211342
25.662639,-80.381961
24.928574,-80.467628
25.125161,-80.405967
25.447558,-80.476045
25.608944,-80.396291
27.491865,-81.87149
25.446985,-80.502203
25.664655,-80.407061
27.212137,-80.207742
25.604817,-80.397784
25.612722,-80.40025
25.540485,-80.426561
25.670408,-80.424653
27.810614,-80.425579
26.183993,-81.703175
25.125281,-80.40548
26.934609,-80.123978
25.730188,-80.309617
25.68015,-80.272708
27.273049,-80.358226
25.610373,-80.396901
25.582007,-80.5512
25.731096,-80.398517
25.609116,-80.397816
25.743986,-80.211152
25.7743,-80.1937
27.586913,-80.377571
27.130912,-80.169852
25.755305,-80.377495
25.441191,-80.783911
27.21985,-80.295066
27.066524,-80.11542
25.751995,-80.358545
27.267627,-80.320447
25.500442,-80.44417
25.718377,-80.278276
26.9089,-80.088794
25.125254,-80.406076
25.109338,-80.425593
26.96177,-81.199171
25.735479,-80.375715
25.573197,-80.368697
27.036857,-80.112254
25.609105,-80.396197
25.447926,-80.491638
27.201125,-80.255989
25.680115,-80.274154
25.574581,-80.451553
25.795292,-80.131942
25.692425,-80.3672
25.677446,-80.275285
27.086051,-80.38247
27.534473,-80.357093
25.707874,-80.281845
25.720605,-80.278473
24.590453,-81.681
25.628768,-80.362727
25.744013,-80.21073
25.761154,-80.132337
25.559299,-80.451106
27.149333,-80.195617
25.437778,-80.475573
25.712779,-80.302764
27.600076,-80.337984
25.500678,-80.444313
26.061107,-80.44451
25.679994,-80.27416
25.610275,-80.397286
27.226999,-80.213575
28.125122,-82.74945
25.456848,-80.439202
25.661803,-80.393708
25.161112,-80.383614
25.756689,-80.377363
25.678742,-80.273651
25.731236,-80.398911
25.539795,-80.411373
25.124267,-80.404161
27.498413,-80.210897
25.67675,-80.272331
25.759746,-80.373504
27.162095,-80.195305
25.457686,-80.390658
26.680203,-81.868133
27.011555,-80.11244
25.433642,-80.531778
25.67673,-80.275653
25.607092,-80.479522
25.678255,-80.274286
25.443891,-80.47574
27.273049,-80.358226
25.667379,-80.349805
25.533861,-80.492804
25.743947,-80.21087
25.442861,-80.473889
25.614108,-80.309037
26.98442,-80.616043
25.679644,-80.274317
27.526186,-80.364577
25.677962,-80.275047
25.822522,-80.187395
25.678864,-80.273718
25.719975,-80.277428
25.738422,-80.166305
25.176197,-80.369967
28.35283,-82.592913
25.662323,-80.41706
25.678387,-80.27372
25.681688,-80.271897
25.795647,-80.186372
27.227445,-80.212773
27.42385,-80.326303
25.680775,-80.27128
25.426805,-80.501695
25.405531,-80.527751
25.67847,-80.27388
25.447283,-80.501738
25.70256,-80.291199
27.474068,-80.291653
25.534542,-80.492964
25.025661,-80.493819
27.495804,-80.300247
25.743355,-80.211508
27.25254,-80.2285
25.878693,-80.357273
25.745575,-80.351051
25.654014,-80.341591
25.6526,-80.310201
25.715292,-80.26872
28.131667,-80.627567
27.61006,-80.289064
25.552482,-80.468094
27.470161,-80.292305
27.197243,-80.254714
25.744045,-80.211022
25.719434,-80.277844
25.731415,-80.399672
28.271069,-80.410562
27.199493,-80.202268
25.503997,-80.421085
28.661381,-81.347424
25.770371,-80.140209
28.686741,-80.877403
25.678286,-80.274194
25.793341,-80.398856
25.872592,-80.121361
26.943586,-80.074475
25.718577,-80.277847
25.45715,-80.4748
27.689073,-80.409471
25.743604,-80.210711
25.743937,-80.210548
25.447351,-80.501778
27.809041,-80.464953
27.410988,-80.397223
26.808383,-80.096314
25.669987,-80.28605
25.734256,-80.380447
25.476645,-80.436538
27.464542,-80.421058
25.124833,-80.405967
25.678411,-80.273919
25.702009,-80.349379
25.685546,-80.336589
27.749445,-80.434883
26.122648,-80.137318
25.61015,-80.39688
27.542462,-80.384841
25.755431,-80.372666
25.677979,-80.275313
25.125246,-80.406076
25.665083,-80.414153
27.130701,-80.169411
25.445875,-80.488665
25.677749,-80.275418
25.634353,-80.206249
26.943587,-80.0727
25.573802,-80.452909
26.446095,-81.9344
25.464322,-80.334555
25.420722,-80.531561
25.744223,-80.210823
27.270928,-80.359597
25.675399,-80.275963
25.125164,-80.406567
27.273049,-80.358226
25.437718,-80.475563
25.679072,-80.270152
25.027583,-80.492648
25.744783,-80.210678
25.607121,-80.399515
25.677677,-80.272897
25.125257,-80.406595
25.534485,-80.492922
25.744158,-80.211533
27.212628,-80.259271
26.839077,-80.100558
25.653788,-80.413062
27.264998,-80.414513
