decimalLatitude,decimalLongitude
25.710795,-80.283898
26.721199,-80.034953
25.789029,-80.245918
25.954688,-80.122435
25.778881,-80.287926
25.781655,-80.390449
26.018786,-80.300096
24.7215,-81.047977
24.573176,-81.748672
24.554397,-81.799788
25.858244,-81.385069
24.62527,-81.505731
26.39005,-80.118264
26.757997,-80.093033
25.955922,-80.138672
25.692943,-80.42614
24.55422,-81.794366
26.16107,-80.10282
25.949004,-81.742783
28.36711,-81.503743
26.110539,-80.112136
26.090422,-80.188203
26.758301,-80.920711
25.847689,-80.247431
24.84278,-80.793114
26.168833,-80.28965
24.550396,-81.775059
26.584522,-80.041543
24.730988,-81.041111
26.384246,-80.068862
25.852395,-80.193663
25.795535,-80.135611
25.924381,-80.167784
26.291225,-80.148084
26.184133,-80.095732
26.125998,-80.105296
26.992598,-82.09878
25.125031,-80.405461
26.052028,-80.11235
24.546047,-81.81067
26.089036,-80.177117
25.804279,-80.204365
26.256592,-80.091536
26.093574,-80.210878
26.000109,-80.14934
27.057449,-80.132238
26.561567,-80.202805
26.192012,-80.136964
24.914962,-80.640829
24.839445,-80.780281
24.546045,-81.812047
24.636298,-81.348305
24.815702,-80.823115
26.888188,-80.116122
25.981517,-80.140372
26.69798,-80.138878
26.720989,-80.034827
25.75952,-80.195341
26.119749,-80.406025
26.088396,-80.178094
26.121828,-80.240906
25.027336,-81.535751
26.962028,-80.086564
25.077174,-80.462023
26.14134,-80.303702
24.573238,-81.74863
25.840733,-80.11978
25.754911,-80.374848
27.466435,-80.302628
25.799795,-80.12793
26.018403,-80.117378
25.092103,-80.444795
26.137195,-80.108799
25.83136,-80.184983
25.857012,-81.38388
26.788565,-80.033066
26.445459,-82.112417
26.061473,-80.217955
26.046828,-80.260995
26.152496,-80.21404
25.968607,-80.160715
24.54659,-81.812354
26.118125,-80.25792
26.720195,-80.038536
26.520983,-82.191665
25.482423,-80.20831
28.334622,-80.60955
25.766273,-80.183677
27.163399,-80.182081
26.428747,-80.15683
26.104297,-80.26718
26.836428,-80.095144
26.226951,-80.157095
26.611709,-80.036888
26.718422,-80.039825
25.868682,-80.329825
25.939291,-80.133859
25.068808,-80.47231
26.353628,-80.091561
24.545762,-81.810487
26.146433,-80.129861
26.100739,-80.122219
26.038623,-80.119643
25.728494,-80.422661
25.91189,-80.332468
24.907217,-80.643543
26.334106,-80.202644
25.70678,-80.403678
26.358061,-80.134699
25.77785,-80.130761
26.33193,-81.808253
25.124922,-80.405672
25.683893,-80.430967
25.068519,-80.484981
26.013677,-80.3627
27.711483,-80.289182
25.69298,-80.370764
25.927942,-80.32968
28.40847,-81.55639
26.7257,-80.038
26.667092,-80.069369
25.875015,-80.300382
25.767445,-80.199975
26.212641,-80.21685
26.499273,-80.212371
25.758522,-80.373638
24.655871,-81.279146
25.481583,-80.482537
25.955933,-80.138284
26.567382,-80.049783
26.176363,-80.19207
24.656646,-81.27722
25.803597,-80.125647
24.816106,-80.823052
24.785922,-81.560939
24.941662,-80.60602
26.302064,-80.077808
24.573797,-81.749489
26.368306,-80.128932
25.182239,-80.424659
24.553881,-81.756851
25.73327,-80.163192
26.018889,-80.300033
26.011527,-80.143048
26.448786,-81.940913
25.829749,-81.749104
26.10722,-80.173837
24.553803,-81.794958
24.927547,-80.624833
25.700993,-80.253281
25.83552,-80.184206
26.166773,-80.132019
27.243628,-80.226937
26.352831,-80.085875
28.367657,-80.604551
26.148825,-80.324766
25.95359,-81.725927
26.060068,-80.298651
26.353553,-80.09153
24.549224,-81.811902
26.106115,-80.361884
25.871399,-80.112925
26.090333,-80.31256
25.784047,-80.129447
26.143575,-80.279122
25.728222,-80.24402
26.119592,-80.143128
25.877555,-80.16773
26.962812,-80.078094
24.705233,-81.087365
24.654656,-81.281126
26.438415,-80.307636
29.624974,-82.257881
25.175072,-80.367864
25.796324,-80.278468
26.008048,-80.360034
24.547273,-81.810078
25.77944,-80.264148
26.158408,-80.304358
25.802502,-80.134192
26.06047,-80.303572
28.068002,-80.565441
26.226883,-80.202356
24.573682,-81.748473
25.780128,-80.198525
26.613944,-80.038148
26.844481,-80.112816
26.119596,-80.177681
26.122439,-80.137317
25.871728,-80.551807
25.97142,-80.130305
26.294657,-80.206901
26.378683,-80.068149
25.854228,-80.12445
26.084285,-80.220699
25.794768,-80.127241
26.373361,-80.139532
28.511982,-81.910249
26.102606,-80.140652
25.176097,-80.369372
26.119461,-80.142935
26.105202,-80.132462
25.832074,-80.129465
25.723473,-80.445107
25.733172,-80.162942
25.795612,-80.126808
25.786214,-80.128621
25.671196,-80.391436
25.786671,-80.214874
25.953205,-80.128639
24.573176,-81.748672
26.368306,-80.128932
26.419972,-80.092781
25.912736,-81.371944
26.12243,-80.280508
26.131014,-81.802928
25.66453,-80.40732
26.926633,-80.115386
25.70005,-80.369473
25.927141,-80.139587
26.245696,-80.169874
26.1,-80.38
28.33151,-80.611181
26.100281,-80.380133
26.68411,-80.302602
24.842126,-80.752673
26.305731,-80.076358
26.302064,-80.077808
26.178927,-80.306322
26.90483,-80.117553
26.12062,-80.146889
28.35754,-80.614417
25.624352,-80.313524
26.121536,-80.073266
24.71778,-81.05845
26.323788,-80.077683
24.567638,-81.73127
25.845347,-81.38627
25.760338,-80.196708
24.911778,-80.645473
26.128742,-80.227751
26.107181,-80.173713
24.717473,-81.023564
25.725938,-80.241097
26.499286,-80.21234
26.380555,-80.068589
26.584799,-80.118393
25.971827,-80.130676
24.546256,-81.812401
26.019147,-80.300567
25.721378,-80.281372
26.697992,-80.138817
26.100575,-80.107315
26.038138,-80.119898
26.120205,-80.139458
25.785002,-80.215674
26.583943,-81.880238
25.745995,-80.233038
26.783626,-80.0366
26.302064,-80.077808
25.762254,-80.371258
25.76168,-80.19179
25.793103,-80.251961
26.355755,-80.200967
25.780461,-80.236786
26.241819,-80.253429
25.749383,-80.257705
24.918941,-80.635605
24.849005,-80.740747
26.230771,-80.254132
26.126931,-80.128579
25.791062,-80.212638
26.645588,-80.051702
25.891981,-80.133361
25.990837,-80.117146
27.003464,-80.100915
24.961778,-80.570086
26.126722,-80.415938
25.789041,-80.21213
25.80552,-80.203783
26.781718,-80.08537
25.027217,-80.49297
26.019842,-80.143844
25.883621,-80.123589
26.510171,-82.189863
25.593051,-80.488059
26.319781,-80.141564
24.553461,-81.792333
26.332821,-81.807037
25.698064,-80.281417
24.547481,-81.809631
26.85587,-80.091262
26.093887,-80.32471
26.138267,-80.381779
24.636305,-81.348464
24.553759,-81.799994
24.657722,-81.277142
25.135543,-80.412452
25.908672,-80.14028
25.782878,-80.134353
24.781006,-80.912107
25.936432,-80.152206
26.114652,-80.146111
25.866272,-81.385803
26.192028,-80.096433
25.756161,-80.233604
29.172057,-79.773596
26.776095,-80.032322
26.088468,-80.178589
25.088444,-80.450617
25.886101,-80.160822
25.872228,-80.295242
24.563408,-81.763592
25.786571,-80.128411
26.766074,-80.996576
26.018977,-80.299829
25.732216,-80.164817
26.128135,-80.104256
26.303625,-80.276878
25.934652,-80.312884
28.012917,-82.304403
26.676933,-80.048517
25.763571,-80.195694
26.984806,-80.137663
25.677524,-80.275429
26.120556,-80.147743
26.583826,-81.881023
24.963281,-80.567574
26.962563,-80.078093
25.677517,-80.275622
28.235686,-81.651145
27.437253,-80.320597
25.845512,-81.386193
26.099777,-80.131889
24.730708,-81.031119
25.723884,-80.36043
24.962786,-80.56812
29.628139,-82.378364
26.584461,-80.041555
26.428736,-80.156594
26.712555,-80.033417
25.096344,-80.434568
26.121658,-80.139023
26.180498,-80.163071
24.950178,-80.595356
26.144134,-80.325782
24.655428,-81.275152
28.76202,-81.263222
26.118822,-80.146652
25.72498,-80.37912
25.125246,-80.406076
25.85181,-80.060288
26.440488,-82.075577
25.096,-80.437125
25.757878,-80.237369
26.875242,-80.116072
26.384035,-80.067543
25.080933,-80.454735
24.547291,-81.809249
26.16374,-80.32913
25.755125,-80.372915
26.148939,-80.321144
26.034587,-80.322553
24.550063,-81.805929
25.828491,-80.383953
27.257017,-82.528542
26.30605,-80.212523
25.805561,-80.203818
25.125145,-80.406552
25.804342,-80.12648
25.965243,-80.196085
27.210071,-80.172687
25.782019,-80.351312
24.574052,-81.74956
26.019064,-80.300604
24.548469,-81.811972
26.267283,-80.187897
26.105682,-80.10511
25.179222,-80.365789
25.093756,-80.444038
24.9504,-80.594628
26.28697,-80.256387
26.49165,-80.165603
26.223305,-80.089966
25.754334,-80.372513
26.949356,-82.333058
25.968625,-80.160837
25.757691,-80.373474
26.332058,-80.092613
25.753891,-80.227415
26.117768,-80.137553
25.757912,-80.259103
25.7275,-80.237412
25.801912,-80.197773
26.463572,-80.057914
26.51123,-82.189545
26.466217,-80.057442
26.952672,-80.078422
26.274907,-80.277462
25.028176,-80.512965
26.882758,-80.056555
25.3824,-80.606461
26.09149,-80.274223
27.149622,-80.19573
25.970839,-80.149119
25.950962,-81.736388
25.795585,-80.13548
26.117952,-80.110489
27.664827,-81.515754
26.359161,-81.8575
26.129256,-80.105719
26.16227,-80.235833
26.016127,-80.361277
26.3284,-80.1855
26.881328,-80.054835
25.175305,-80.36652
25.692935,-80.426133
26.146227,-80.399422
26.773908,-80.033303
24.72899,-81.258184
25.442612,-80.474258
26.626058,-80.132682
26.018964,-80.299599
25.733513,-80.165613
25.77932,-80.130644
26.79191,-80.107977
26.008679,-80.117035
26.499186,-80.21223
25.125587,-80.405334
25.968658,-80.160816
26.275064,-80.277386
25.03194,-80.503962
25.173343,-80.365611
26.087432,-80.110479
24.711391,-81.079329
28.403276,-81.560337
25.78535,-80.218787
26.146494,-80.233336
26.778087,-80.124169
26.452567,-81.952132
25.095832,-80.436762
25.99049,-80.215742
25.732391,-80.165106
26.120684,-81.684024
25.963751,-81.751093
25.766247,-80.135293
26.86673,-80.631103
26.259968,-80.293012
25.693283,-80.301483
24.898272,-80.656988
28.292303,-80.60778
26.599231,-80.177707
26.005828,-80.140126
28.273155,-80.605835
24.716995,-81.024544
25.925095,-80.126303
25.795453,-80.127236
26.018392,-80.302097
24.712143,-81.09229
25.969993,-80.148867
26.10393,-80.243124
25.855451,-80.235982
24.698247,-81.351422
26.144767,-80.313631
27.064664,-82.445855
24.846999,-80.742848
25.787521,-80.247812
26.105988,-80.105408
25.003228,-80.533741
25.08482,-80.443445
26.962633,-80.078064
25.954012,-81.729086
24.84903,-80.740695
24.67322,-81.245293
26.097464,-80.13145
25.565976,-80.331681
26.549288,-80.082802
24.54672,-81.812241
25.860938,-81.383089
26.302064,-80.077808
24.988633,-80.543188
28.173879,-80.698213
26.283829,-80.216532
24.566805,-81.750375
24.54957,-81.811638
26.781388,-80.032661
26.461954,-81.772477
26.140697,-80.102519
26.275208,-80.277227
26.099535,-80.13222
26.099852,-80.131982
25.819941,-80.13401
25.757662,-80.373856
25.807026,-80.12484
26.666729,-80.069279
26.43067,-81.913981
26.703233,-80.060038
26.0908,-80.18799
26.582759,-80.052776
26.223035,-80.133997
25.795585,-80.13548
25.125164,-80.405983
26.318688,-80.120363
26.005436,-80.238651
26.125938,-80.104567
26.509822,-82.189858
24.848954,-80.884732
24.740015,-80.994859
25.811316,-80.199468
24.558468,-81.776685
26.461073,-80.057988
26.355695,-80.085487
26.034767,-80.300071
25.820827,-80.12148
26.504624,-80.058931
25.886631,-80.160148
25.832151,-80.184949
26.499059,-80.213001
25.795169,-80.135189
27.456377,-80.324653
27.430868,-80.353812
26.091252,-80.186239
26.650424,-80.237089
25.774087,-80.265288
24.965127,-80.567335
26.713754,-80.043541
26.930801,-80.08007
26.341417,-80.227023
26.11969,-80.177643
24.722312,-81.015717
26.274947,-80.277304
25.877853,-80.12783
24.55423,-81.765492
24.724242,-81.023155
26.441545,-82.056214
27.879362,-82.851233
25.794972,-80.135395
25.979,-80.155722
25.701912,-80.419016
26.245492,-80.2642
25.175919,-80.369324
25.677592,-80.275592
25.740833,-80.430278
26.237276,-80.08651
26.018537,-80.301138
24.964978,-80.56742
24.5472,-81.809031
26.186755,-80.095882
29.837014,-81.27644
28.582357,-81.211151
28.325019,-80.609717
25.67765,-80.275558
26.192025,-80.136886
25.95499,-80.054245
27.452372,-80.323495
26.149278,-80.324928
28.572449,-80.861023
24.881207,-80.695007
26.6775,-80.049439
25.971125,-80.185822
25.76168,-80.19179
24.547316,-81.809242
25.80848,-80.284133
25.792522,-80.14428
25.820203,-80.287475
24.549637,-81.811697
25.450214,-80.475673
26.018634,-80.300866
26.302064,-80.077808
28.235772,-81.650483
25.06575,-80.473197
25.766568,-80.136273
24.711175,-81.088578
25.382597,-80.609507
25.918417,-80.064261
26.002209,-80.33579
26.163711,-80.316763
25.725848,-80.241054
25.968406,-80.160744
24.548946,-81.784544
26.10764,-80.183299
26.125955,-80.104182
28.353659,-80.607598
24.546585,-81.809347
27.274481,-80.351342
26.31662,-80.077255
25.737222,-80.295372
26.705475,-80.041593
25.048286,-80.493596
24.964033,-80.567192
26.064292,-80.280738
26.015706,-80.296713
25.807536,-80.19535
24.851717,-80.738578
24.635921,-81.348507
26.698353,-80.064206
28.322105,-82.66465
25.093012,-80.4426
25.872868,-80.306522
25.718886,-80.247851
25.12495,-80.406211
25.077237,-80.459863
26.962804,-80.115692
25.693189,-80.370886
28.338676,-81.671532
26.13916,-80.137155
24.692553,-81.08348
24.978394,-80.551254
25.864141,-80.18493
25.933648,-80.037141
25.753107,-80.227332
28.659964,-81.339356
28.331777,-80.607756
25.864661,-80.120201
24.561097,-81.799592
26.758052,-80.092753
25.093884,-80.247518
25.176551,-80.368103
26.302064,-80.077808
26.890995,-80.114942
25.91193,-80.128852
26.499533,-80.212092
25.093842,-80.443647
26.499286,-80.21234
24.721003,-81.021332
24.600169,-81.651841
26.125966,-80.104991
24.811309,-80.827191
24.669865,-81.353969
26.128921,-80.245643
25.967931,-80.080403
25.909889,-80.188652
26.44194,-82.057207
25.716504,-80.359642
24.544042,-81.809485
25.004398,-80.431754
24.546645,-81.80906
26.257819,-80.009618
25.779322,-80.264187
26.392445,-80.150995
25.801262,-80.20002
25.948494,-81.743345
26.363775,-80.108898
28.504295,-80.782303
25.75353,-80.261063
24.825385,-80.815886
24.581054,-81.778074
25.077955,-80.460861
26.720512,-80.038789
24.636191,-81.348556
24.559792,-81.797031
26.155784,-80.314912
27.754562,-81.423464
24.85234,-80.867206
25.395378,-80.583847
26.065276,-80.382966
28.343333,-80.615464
25.746459,-80.234294
24.546772,-81.810486
24.573176,-81.748672
26.461987,-80.064492
24.654831,-81.281455
26.353297,-80.112869
26.018971,-80.300648
26.929242,-80.163086
28.356784,-80.607431
25.953137,-80.129258
26.132116,-80.250709
26.441672,-81.928169
26.274912,-80.277454
25.440755,-80.456712
28.411766,-81.561555
29.115381,-81.013724
25.382344,-80.60948
25.888828,-80.131972
25.917261,-81.727401
25.76168,-80.19179
25.970242,-80.148866
24.548892,-81.796387
26.888869,-80.057742
26.379923,-80.14151
25.759278,-80.372787
24.971489,-80.557785
26.321878,-80.079207
26.191862,-80.137139
26.154803,-80.100539
24.714313,-81.082017
26.385902,-80.068495
25.802316,-80.129741
25.911064,-80.138862
26.035231,-80.209545
25.757318,-80.256044
29.651637,-82.320294
26.380527,-80.144405
24.711396,-81.100003
26.142436,-80.104736
25.953056,-80.131111
