decimalLatitude,decimalLongitude
26.168861,-81.789793
25.56964,-80.344032
27.144209,-80.241061
28.442565,-81.468829
28.644888,-81.312493
28.159576,-82.400402
28.364769,-81.572973
26.449717,-80.137405
26.792333,-80.032905
25.911045,-80.142437
25.38961,-80.56612
27.767601,-82.640291
28.013836,-82.469967
28.909909,-81.921774
27.866939,-80.498673
29.890982,-81.310755
26.945477,-82.258874
26.14645,-80.130058
25.586589,-80.322058
28.056673,-82.515925
27.722192,-82.697512
26.05536,-80.145745
29.023753,-81.049911
28.585493,-81.357348
25.772167,-80.354522
25.75032,-80.282819
25.843355,-80.961488
28.072543,-82.41629
28.106849,-82.633003
28.460483,-81.376887
28.764632,-81.315975
28.139489,-82.5064
25.286616,-80.898651
29.64963,-82.338037
25.191765,-80.35643
28.356623,-81.591678
25.749197,-80.263541
25.715926,-80.271858
25.879437,-80.379016
28.064222,-82.681285
27.470451,-81.45948
28.369767,-81.546756
28.398391,-81.456446
28.012194,-82.786675
26.18193,-80.125984
28.031479,-82.777964
25.749148,-80.140183
25.866916,-80.190379
25.715996,-80.271027
27.144209,-80.241061
27.270944,-82.432839
28.060097,-82.412347
25.382034,-80.609204
27.424128,-82.515991
25.382051,-80.610059
28.931226,-81.957413
28.070192,-80.610083
28.01672,-82.451928
25.886837,-80.34484
25.908291,-80.139135
28.081933,-82.42752
27.269025,-82.550142
28.641347,-80.735477
27.77456,-82.77618
28.111073,-82.778267
25.652241,-80.308311
29.70578,-82.392517
25.972423,-80.126431
28.34221,-81.526114
26.856863,-80.072405
25.856358,-80.171547
28.157018,-81.493093
26.236053,-80.275947
26.191539,-80.333628
28.099515,-82.55553
25.692594,-80.336172
26.047781,-81.701591
28.385983,-81.493287
25.652073,-80.312846
28.084614,-82.358108
28.442771,-81.541727
28.378778,-81.508408
28.364648,-81.572924
28.063489,-82.41099
26.8098,-80.107522
28.576133,-81.004074
26.136847,-80.106117
26.011847,-80.273353
25.652724,-80.312498
28.331494,-81.520359
28.070833,-82.528893
25.76168,-80.19179
25.720814,-80.278679
27.615436,-82.735508
25.90282,-80.30928
26.806987,-80.170457
25.758488,-80.195708
28.07253,-82.642426
28.467585,-81.49699
28.063367,-82.413222
29.389057,-81.107951
28.538258,-80.977342
28.758883,-81.317845
27.933889,-82.473863
27.955033,-82.738055
28.943558,-81.340381
28.373262,-81.54833
25.651371,-80.39145
26.598471,-81.925608
28.072187,-82.414736
25.960751,-80.196409
26.302064,-80.077808
28.14936,-82.247146
25.64845,-80.284593
25.83946,-80.185982
29.034953,-82.705038
27.968305,-82.827481
25.256388,-80.313291
29.066648,-80.910182
25.647824,-80.32041
26.30577,-80.213103
25.504463,-80.410783
28.071114,-82.516267
29.672927,-82.2619
27.37492,-82.63202
28.553407,-81.204797
25.874556,-80.305442
28.359716,-81.591314
27.611954,-80.440849
24.627853,-82.868209
25.652348,-80.308004
25.493413,-80.416962
28.097347,-82.311097
27.807004,-82.757027
25.95393,-80.128118
28.063842,-82.410238
27.277564,-82.518719
25.715352,-80.271193
25.887728,-80.175292
27.888592,-80.523886
28.070667,-82.37532
25.715816,-80.271953
26.608916,-81.59252
28.181338,-82.351682
27.635016,-82.718123
28.472072,-81.468961
28.045694,-82.530781
27.272141,-82.41824
28.47139,-81.472221
28.600105,-81.196815
25.599391,-80.340853
28.879497,-81.729503
27.354128,-82.549663
26.444568,-82.028453
25.640244,-80.359932
26.839952,-80.104424
26.47786,-80.146474
29.64783,-82.339764
28.372258,-81.54999
28.51845,-81.35367
28.135588,-82.472524
28.067078,-82.560612
28.0568,-82.821572
26.008764,-80.275413
25.782663,-80.19548
26.711455,-80.056992
25.652786,-80.312383
28.368771,-80.871964
28.400599,-81.492149
25.601405,-80.370905
28.06968,-82.412576
25.698184,-80.161426
25.971264,-80.149458
26.101169,-80.226713
29.647565,-82.344348
27.271,-82.432838
25.800351,-80.196763
28.336,-81.532608
24.660716,-81.273777
28.472472,-81.473892
26.09929,-80.379832
27.768064,-82.649586
27.894962,-82.848538
25.67348,-80.461517
25.757842,-80.444412
29.191545,-82.125433
28.329128,-81.470886
28.065269,-81.788691
25.787418,-80.135139
26.451963,-82.015381
25.65392,-80.283403
25.723911,-80.279832
27.837923,-82.773284
25.126177,-80.406342
29.672836,-82.209859
25.953921,-80.129154
26.211729,-80.209945
25.730694,-80.397694
25.73942,-80.167175
29.042027,-82.57007
28.643813,-81.160483
25.736489,-80.37126
26.305757,-80.212665
29.044079,-80.901608
28.014214,-82.471237
27.452366,-82.689618
28.073307,-82.42179
28.067262,-82.404282
27.547573,-82.459681
28.070795,-82.375367
25.126939,-80.407882
27.792733,-82.401145
28.034073,-82.78231
29.893418,-81.315751
27.830053,-81.599662
25.969513,-80.313758
29.67125,-82.444022
25.930697,-80.327689
27.432789,-81.505689
27.371458,-82.553051
28.579522,-81.220887
28.072832,-82.417926
28.024845,-82.167735
26.060073,-80.356431
29.290555,-81.038369
